"","state","date","deaths_covid19","deaths_pneumonia_2019","deaths_pneumonia_2020","deaths_respiratory_failure_2019","deaths_respiratory_failure_2020","epidemiological_week_2019","epidemiological_week_2020","new_deaths_covid19","new_deaths_pneumonia_2019","new_deaths_pneumonia_2020","new_deaths_respiratory_failure_2019","new_deaths_respiratory_failure_2020"
"716","PA",2020-03-19,0,427,400,415,468,12,12,0,5,2,8,1
"689","PA",2020-03-20,0,435,400,429,472,12,12,0,8,0,14,4
"662","PA",2020-03-21,0,442,404,433,474,12,12,0,7,4,4,2
"635","PA",2020-03-22,0,446,410,437,478,12,13,0,4,6,4,4
"608","PA",2020-03-23,0,449,417,445,486,12,13,0,3,7,8,8
"581","PA",2020-03-24,0,457,422,449,488,13,13,0,8,5,4,2
"554","PA",2020-03-25,0,462,424,460,492,13,13,0,5,2,11,4
"527","PA",2020-03-26,0,468,428,467,495,13,13,0,6,4,7,3
"500","PA",2020-03-27,0,478,428,471,499,13,13,0,10,0,4,4
"473","PA",2020-03-28,0,483,431,477,503,13,13,0,5,3,6,4
"446","PA",2020-03-29,0,488,435,484,509,13,14,0,5,4,7,6
"419","PA",2020-03-30,0,490,436,490,511,13,14,0,2,1,6,2
"392","PA",2020-03-31,0,498,438,497,515,14,14,0,8,2,7,4
"365","PA",2020-04-01,0,501,439,505,518,14,14,0,3,1,8,3
"338","PA",2020-04-02,0,507,440,511,523,14,14,0,6,1,6,5
"311","PA",2020-04-03,1,514,441,517,526,14,14,1,7,1,6,3
"284","PA",2020-04-04,1,517,446,520,528,14,14,0,3,5,3,2
"257","PA",2020-04-05,2,523,446,525,530,14,15,1,6,0,5,2
"230","PA",2020-04-06,2,531,449,532,532,14,15,0,8,3,7,2
"203","PA",2020-04-07,2,536,450,536,532,15,15,0,5,1,4,0
"176","PA",2020-04-08,2,543,450,541,533,15,15,0,7,0,5,1
"149","PA",2020-04-09,2,547,450,545,533,15,15,0,4,0,4,0
"122","PA",2020-04-10,2,550,450,551,534,15,15,0,3,0,6,1
"95","PA",2020-04-11,2,555,450,560,535,15,15,0,5,0,9,1
"68","PA",2020-04-12,2,563,450,563,535,15,16,0,8,0,3,0
"41","PA",2020-04-13,2,571,451,568,535,15,16,0,8,1,5,0
"14","PA",2020-04-14,2,575,451,579,535,16,16,0,4,0,11,0
"2823","PB",2020-01-01,0,9,0,10,0,1,1,0,9,0,10,0
"2796","PB",2020-01-02,0,15,12,20,14,1,1,0,6,12,10,14
"2769","PB",2020-01-03,0,26,25,27,26,1,1,0,11,13,7,12
"2742","PB",2020-01-04,0,37,41,42,37,1,1,0,11,16,15,11
"2715","PB",2020-01-05,0,47,57,55,45,1,2,0,10,16,13,8
"2688","PB",2020-01-06,0,56,69,61,55,2,2,0,9,12,6,10
"2661","PB",2020-01-07,0,64,78,71,63,2,2,0,8,9,10,8
"2634","PB",2020-01-08,0,75,86,79,78,2,2,0,11,8,8,15
"2607","PB",2020-01-09,0,86,98,89,87,2,2,0,11,12,10,9
"2580","PB",2020-01-10,0,97,112,95,103,2,2,0,11,14,6,16
"2553","PB",2020-01-11,0,110,127,101,110,2,2,0,13,15,6,7
"2526","PB",2020-01-12,0,120,139,112,117,2,3,0,10,12,11,7
"2499","PB",2020-01-13,0,138,149,124,127,3,3,0,18,10,12,10
"2472","PB",2020-01-14,0,151,156,139,133,3,3,0,13,7,15,6
"2445","PB",2020-01-15,0,162,165,152,143,3,3,0,11,9,13,10
"2418","PB",2020-01-16,0,178,180,168,153,3,3,0,16,15,16,10
"2391","PB",2020-01-17,0,191,191,177,164,3,3,0,13,11,9,11
"2364","PB",2020-01-18,0,205,204,185,170,3,3,0,14,13,8,6
"2337","PB",2020-01-19,0,218,220,195,183,3,4,0,13,16,10,13
"2310","PB",2020-01-20,0,227,226,197,190,4,4,0,9,6,2,7
"2283","PB",2020-01-21,0,234,233,210,198,4,4,0,7,7,13,8
"2256","PB",2020-01-22,0,246,247,226,216,4,4,0,12,14,16,18
"2229","PB",2020-01-23,0,261,260,235,227,4,4,0,15,13,9,11
"2202","PB",2020-01-24,0,276,267,250,232,4,4,0,15,7,15,5
"2175","PB",2020-01-25,0,281,278,255,240,4,4,0,5,11,5,8
"2148","PB",2020-01-26,0,294,293,268,248,4,5,0,13,15,13,8
"2121","PB",2020-01-27,0,304,304,283,260,5,5,0,10,11,15,12
"2094","PB",2020-01-28,0,310,315,293,269,5,5,0,6,11,10,9
"2067","PB",2020-01-29,0,317,327,299,280,5,5,0,7,12,6,11
"2040","PB",2020-01-30,0,331,338,310,291,5,5,0,14,11,11,11
"2013","PB",2020-01-31,0,342,346,321,299,5,5,0,11,8,11,8
"1986","PB",2020-02-01,0,352,365,330,312,5,5,0,10,19,9,13
"1959","PB",2020-02-02,0,363,374,348,322,5,6,0,11,9,18,10
"1932","PB",2020-02-03,0,376,381,357,331,6,6,0,13,7,9,9
"1905","PB",2020-02-04,0,391,393,369,345,6,6,0,15,12,12,14
"1878","PB",2020-02-05,0,405,406,383,356,6,6,0,14,13,14,11
"1851","PB",2020-02-06,0,412,416,391,369,6,6,0,7,10,8,13
"1824","PB",2020-02-07,0,424,428,400,385,6,6,0,12,12,9,16
"1797","PB",2020-02-08,0,436,438,406,391,6,6,0,12,10,6,6
"1770","PB",2020-02-09,0,446,449,414,397,6,7,0,10,11,8,6
"1743","PB",2020-02-10,0,465,466,423,412,7,7,0,19,17,9,15
"1716","PB",2020-02-11,0,472,479,430,421,7,7,0,7,13,7,9
"1689","PB",2020-02-12,0,485,484,437,426,7,7,0,13,5,7,5
"1662","PB",2020-02-13,0,492,491,449,435,7,7,0,7,7,12,9
"1635","PB",2020-02-14,0,501,495,459,442,7,7,0,9,4,10,7
"1608","PB",2020-02-15,0,516,508,468,449,7,7,0,15,13,9,7
"1581","PB",2020-02-16,0,525,520,475,459,7,8,0,9,12,7,10
"1554","PB",2020-02-17,0,536,531,486,470,8,8,0,11,11,11,11
"1527","PB",2020-02-18,0,548,547,496,483,8,8,0,12,16,10,13
"1500","PB",2020-02-19,0,552,560,509,492,8,8,0,4,13,13,9
"1473","PB",2020-02-20,0,561,570,518,498,8,8,0,9,10,9,6
"1446","PB",2020-02-21,0,569,579,524,506,8,8,0,8,9,6,8
"1419","PB",2020-02-22,0,580,593,535,520,8,8,0,11,14,11,14
"1392","PB",2020-02-23,0,590,603,543,523,8,9,0,10,10,8,3
"1365","PB",2020-02-24,0,606,615,557,535,9,9,0,16,12,14,12
"1338","PB",2020-02-25,0,613,622,568,541,9,9,0,7,7,11,6
"1311","PB",2020-02-26,0,623,632,577,552,9,9,0,10,10,9,11
"1284","PB",2020-02-27,0,630,639,586,561,9,9,0,7,7,9,9
"1257","PB",2020-02-28,0,638,650,609,569,9,9,0,8,11,23,8
"1230","PB",2020-02-29,0,638,668,609,580,9,9,0,0,18,0,11
"1203","PB",2020-03-01,0,651,680,615,591,9,10,0,13,12,6,11
"1176","PB",2020-03-02,0,666,695,624,604,9,10,0,15,15,9,13
"1149","PB",2020-03-03,0,681,703,636,611,10,10,0,15,8,12,7
"1122","PB",2020-03-04,0,698,716,652,620,10,10,0,17,13,16,9
"1095","PB",2020-03-05,0,715,724,667,632,10,10,0,17,8,15,12
"1068","PB",2020-03-06,0,727,734,678,637,10,10,0,12,10,11,5
"1041","PB",2020-03-07,0,741,743,695,650,10,10,0,14,9,17,13
"1014","PB",2020-03-08,0,753,753,707,659,10,11,0,12,10,12,9
"987","PB",2020-03-09,0,770,766,723,665,10,11,0,17,13,16,6
"960","PB",2020-03-10,0,780,777,731,669,11,11,0,10,11,8,4
"933","PB",2020-03-11,0,794,785,745,681,11,11,0,14,8,14,12
"906","PB",2020-03-12,0,804,791,752,689,11,11,0,10,6,7,8
"879","PB",2020-03-13,0,819,797,762,695,11,11,0,15,6,10,6
"852","PB",2020-03-14,0,832,806,779,705,11,11,0,13,9,17,10
"825","PB",2020-03-15,0,846,817,786,713,11,12,0,14,11,7,8
"798","PB",2020-03-16,0,867,826,797,721,11,12,0,21,9,11,8
"771","PB",2020-03-17,0,874,835,805,736,12,12,0,7,9,8,15
"744","PB",2020-03-18,0,887,843,814,739,12,12,0,13,8,9,3
"717","PB",2020-03-19,0,903,855,819,750,12,12,0,16,12,5,11
"690","PB",2020-03-20,0,911,866,831,760,12,12,0,8,11,12,10
"663","PB",2020-03-21,0,922,878,843,769,12,12,0,11,12,12,9
"636","PB",2020-03-22,0,932,886,856,779,12,13,0,10,8,13,10
"609","PB",2020-03-23,0,943,891,869,792,12,13,0,11,5,13,13
"582","PB",2020-03-24,0,955,905,875,802,13,13,0,12,14,6,10
"555","PB",2020-03-25,0,970,921,884,808,13,13,0,15,16,9,6
"528","PB",2020-03-26,0,977,927,896,820,13,13,0,7,6,12,12
"501","PB",2020-03-27,0,990,939,905,830,13,13,0,13,12,9,10
"474","PB",2020-03-28,0,1002,951,913,835,13,13,0,12,12,8,5
"447","PB",2020-03-29,0,1012,955,925,844,13,14,0,10,4,12,9
"420","PB",2020-03-30,0,1028,962,942,858,13,14,0,16,7,17,14
"393","PB",2020-03-31,1,1039,969,949,864,14,14,1,11,7,7,6
"366","PB",2020-04-01,2,1057,976,962,867,14,14,1,18,7,13,3
"339","PB",2020-04-02,2,1066,983,970,877,14,14,0,9,7,8,10
"312","PB",2020-04-03,2,1082,989,980,882,14,14,0,16,6,10,5
"285","PB",2020-04-04,2,1088,995,987,885,14,14,0,6,6,7,3
"258","PB",2020-04-05,3,1098,1002,997,892,14,15,1,10,7,10,7
"231","PB",2020-04-06,3,1116,1004,1013,896,14,15,0,18,2,16,4
"204","PB",2020-04-07,3,1132,1008,1024,899,15,15,0,16,4,11,3
"177","PB",2020-04-08,4,1153,1013,1045,902,15,15,1,21,5,21,3
"150","PB",2020-04-09,4,1162,1014,1052,904,15,15,0,9,1,7,2
"123","PB",2020-04-10,5,1171,1020,1063,905,15,15,1,9,6,11,1
"96","PB",2020-04-11,6,1191,1022,1077,910,15,15,1,20,2,14,5
"69","PB",2020-04-12,6,1203,1023,1087,911,15,16,0,12,1,10,1
"42","PB",2020-04-13,6,1218,1023,1104,911,15,16,0,15,0,17,0
"15","PB",2020-04-14,6,1235,1023,1109,911,16,16,0,17,0,5,0
"2824","PE",2020-01-01,0,17,0,17,0,1,1,0,17,0,17,0
"2797","PE",2020-01-02,0,36,20,44,19,1,1,0,19,20,27,19
"2770","PE",2020-01-03,0,62,41,56,34,1,1,0,26,21,12,15
"2743","PE",2020-01-04,0,81,55,77,52,1,1,0,19,14,21,18
"2716","PE",2020-01-05,0,101,72,99,77,1,2,0,20,17,22,25
"2689","PE",2020-01-06,0,117,100,119,101,2,2,0,16,28,20,24
"2662","PE",2020-01-07,0,138,116,143,121,2,2,0,21,16,24,20
"2635","PE",2020-01-08,0,152,138,160,146,2,2,0,14,22,17,25
"2608","PE",2020-01-09,0,173,159,178,158,2,2,0,21,21,18,12
"2581","PE",2020-01-10,0,188,174,197,176,2,2,0,15,15,19,18
"2554","PE",2020-01-11,0,208,190,217,197,2,2,0,20,16,20,21
"2527","PE",2020-01-12,0,225,221,233,219,2,3,0,17,31,16,22
"2500","PE",2020-01-13,0,253,241,256,244,3,3,0,28,20,23,25
"2473","PE",2020-01-14,0,274,262,267,265,3,3,0,21,21,11,21
"2446","PE",2020-01-15,0,292,285,297,284,3,3,0,18,23,30,19
"2419","PE",2020-01-16,0,315,299,311,303,3,3,0,23,14,14,19
"2392","PE",2020-01-17,0,333,316,331,318,3,3,0,18,17,20,15
"2365","PE",2020-01-18,0,346,350,349,342,3,3,0,13,34,18,24
"2338","PE",2020-01-19,0,367,383,360,375,3,4,0,21,33,11,33
"2311","PE",2020-01-20,0,387,399,385,393,4,4,0,20,16,25,18
"2284","PE",2020-01-21,0,406,421,409,410,4,4,0,19,22,24,17
"2257","PE",2020-01-22,0,423,440,429,424,4,4,0,17,19,20,14
"2230","PE",2020-01-23,0,444,451,449,441,4,4,0,21,11,20,17
"2203","PE",2020-01-24,0,455,471,470,460,4,4,0,11,20,21,19
"2176","PE",2020-01-25,0,474,497,490,488,4,4,0,19,26,20,28
"2149","PE",2020-01-26,0,496,523,506,509,4,5,0,22,26,16,21
"2122","PE",2020-01-27,0,529,551,534,526,5,5,0,33,28,28,17
"2095","PE",2020-01-28,0,546,567,555,544,5,5,0,17,16,21,18
"2068","PE",2020-01-29,0,557,587,579,567,5,5,0,11,20,24,23
"2041","PE",2020-01-30,0,570,617,594,587,5,5,0,13,30,15,20
"2014","PE",2020-01-31,0,597,626,612,602,5,5,0,27,9,18,15
"1987","PE",2020-02-01,0,621,647,626,627,5,5,0,24,21,14,25
"1960","PE",2020-02-02,0,655,668,642,650,5,6,0,34,21,16,23
"1933","PE",2020-02-03,0,668,691,660,675,6,6,0,13,23,18,25
"1906","PE",2020-02-04,0,684,713,675,692,6,6,0,16,22,15,17
"1879","PE",2020-02-05,0,703,740,700,712,6,6,0,19,27,25,20
"1852","PE",2020-02-06,0,717,758,713,725,6,6,0,14,18,13,13
"1825","PE",2020-02-07,0,729,774,727,745,6,6,0,12,16,14,20
"1798","PE",2020-02-08,0,746,793,743,767,6,6,0,17,19,16,22
"1771","PE",2020-02-09,0,765,818,762,784,6,7,0,19,25,19,17
"1744","PE",2020-02-10,0,786,847,781,805,7,7,0,21,29,19,21
"1717","PE",2020-02-11,0,811,870,802,827,7,7,0,25,23,21,22
"1690","PE",2020-02-12,0,830,895,820,853,7,7,0,19,25,18,26
"1663","PE",2020-02-13,0,853,915,840,871,7,7,0,23,20,20,18
"1636","PE",2020-02-14,0,867,928,855,897,7,7,0,14,13,15,26
"1609","PE",2020-02-15,0,890,943,874,914,7,7,0,23,15,19,17
"1582","PE",2020-02-16,0,908,961,886,940,7,8,0,18,18,12,26
"1555","PE",2020-02-17,0,932,977,901,961,8,8,0,24,16,15,21
"1528","PE",2020-02-18,0,954,1001,927,978,8,8,0,22,24,26,17
"1501","PE",2020-02-19,0,975,1021,947,996,8,8,0,21,20,20,18
"1474","PE",2020-02-20,0,990,1038,972,1021,8,8,0,15,17,25,25
"1447","PE",2020-02-21,0,1016,1060,992,1050,8,8,0,26,22,20,29
"1420","PE",2020-02-22,0,1033,1076,1009,1067,8,8,0,17,16,17,17
"1393","PE",2020-02-23,0,1058,1104,1028,1084,8,9,0,25,28,19,17
"1366","PE",2020-02-24,0,1091,1128,1053,1101,9,9,0,33,24,25,17
"1339","PE",2020-02-25,0,1104,1151,1076,1117,9,9,0,13,23,23,16
"1312","PE",2020-02-26,0,1122,1183,1091,1146,9,9,0,18,32,15,29
"1285","PE",2020-02-27,0,1146,1204,1115,1165,9,9,0,24,21,24,19
"1258","PE",2020-02-28,0,1167,1227,1134,1182,9,9,0,21,23,19,17
"1231","PE",2020-02-29,0,1167,1251,1134,1202,9,9,0,0,24,0,20
"1204","PE",2020-03-01,0,1181,1281,1144,1228,9,10,0,14,30,10,26
"1177","PE",2020-03-02,0,1206,1307,1166,1257,9,10,0,25,26,22,29
"1150","PE",2020-03-03,0,1220,1327,1182,1278,10,10,0,14,20,16,21
"1123","PE",2020-03-04,0,1247,1352,1205,1299,10,10,0,27,25,23,21
"1096","PE",2020-03-05,0,1266,1370,1227,1324,10,10,0,19,18,22,25
"1069","PE",2020-03-06,0,1280,1387,1242,1346,10,10,0,14,17,15,22
"1042","PE",2020-03-07,0,1298,1416,1262,1367,10,10,0,18,29,20,21
"1015","PE",2020-03-08,0,1318,1451,1283,1386,10,11,0,20,35,21,19
"988","PE",2020-03-09,0,1329,1487,1298,1411,10,11,0,11,36,15,25
"961","PE",2020-03-10,0,1353,1507,1321,1428,11,11,0,24,20,23,17
"934","PE",2020-03-11,0,1380,1531,1343,1448,11,11,0,27,24,22,20
"907","PE",2020-03-12,0,1401,1554,1360,1472,11,11,0,21,23,17,24
"880","PE",2020-03-13,0,1411,1578,1376,1489,11,11,0,10,24,16,17
"853","PE",2020-03-14,0,1435,1599,1403,1509,11,11,0,24,21,27,20
"826","PE",2020-03-15,0,1460,1624,1429,1526,11,12,0,25,25,26,17
"799","PE",2020-03-16,0,1480,1642,1445,1549,11,12,0,20,18,16,23
"772","PE",2020-03-17,0,1504,1660,1465,1569,12,12,0,24,18,20,20
"745","PE",2020-03-18,0,1524,1683,1492,1585,12,12,0,20,23,27,16
"718","PE",2020-03-19,0,1543,1703,1525,1609,12,12,0,19,20,33,24
"691","PE",2020-03-20,0,1564,1722,1547,1622,12,12,0,21,19,22,13
"664","PE",2020-03-21,0,1594,1737,1565,1640,12,12,0,30,15,18,18
"637","PE",2020-03-22,0,1615,1754,1593,1657,12,13,0,21,17,28,17
"610","PE",2020-03-23,1,1643,1765,1617,1673,12,13,1,28,11,24,16
"583","PE",2020-03-24,1,1672,1787,1636,1689,13,13,0,29,22,19,16
"556","PE",2020-03-25,2,1699,1801,1656,1711,13,13,1,27,14,20,22
"529","PE",2020-03-26,4,1727,1823,1687,1725,13,13,2,28,22,31,14
"502","PE",2020-03-27,5,1753,1847,1707,1739,13,13,1,26,24,20,14
"475","PE",2020-03-28,5,1770,1866,1726,1756,13,13,0,17,19,19,17
"448","PE",2020-03-29,6,1795,1888,1751,1774,13,14,1,25,22,25,18
"421","PE",2020-03-30,7,1820,1898,1768,1802,13,14,1,25,10,17,28
"394","PE",2020-03-31,7,1843,1909,1787,1817,14,14,0,23,11,19,15
"367","PE",2020-04-01,9,1866,1923,1808,1827,14,14,2,23,14,21,10
"340","PE",2020-04-02,9,1880,1935,1838,1836,14,14,0,14,12,30,9
"313","PE",2020-04-03,10,1894,1949,1861,1854,14,14,1,14,14,23,18
"286","PE",2020-04-04,12,1905,1968,1878,1866,14,14,2,11,19,17,12
"259","PE",2020-04-05,15,1917,1981,1894,1883,14,15,3,12,13,16,17
"232","PE",2020-04-06,17,1939,1998,1920,1895,14,15,2,22,17,26,12
"205","PE",2020-04-07,21,1963,2010,1940,1910,15,15,4,24,12,20,15
"178","PE",2020-04-08,23,1984,2015,1966,1919,15,15,2,21,5,26,9
"151","PE",2020-04-09,26,2008,2022,1994,1925,15,15,3,24,7,28,6
"124","PE",2020-04-10,30,2036,2034,2005,1937,15,15,4,28,12,11,12
"97","PE",2020-04-11,32,2049,2040,2031,1946,15,15,2,13,6,26,9
"70","PE",2020-04-12,34,2069,2044,2053,1953,15,16,2,20,4,22,7
"43","PE",2020-04-13,35,2096,2044,2075,1955,15,16,1,27,0,22,2
"16","PE",2020-04-14,35,2114,2044,2095,1955,16,16,0,18,0,20,0
"2825","PI",2020-01-01,0,7,0,7,0,1,1,0,7,0,7,0
"2798","PI",2020-01-02,0,11,1,15,3,1,1,0,4,1,8,3
"2771","PI",2020-01-03,0,18,15,19,10,1,1,0,7,14,4,7
"2744","PI",2020-01-04,0,26,21,28,16,1,1,0,8,6,9,6
"2717","PI",2020-01-05,0,36,24,38,21,1,2,0,10,3,10,5
"2690","PI",2020-01-06,0,38,30,49,34,2,2,0,2,6,11,13
"2663","PI",2020-01-07,0,41,35,57,46,2,2,0,3,5,8,12
"2636","PI",2020-01-08,0,47,38,62,49,2,2,0,6,3,5,3
"2609","PI",2020-01-09,0,58,40,70,51,2,2,0,11,2,8,2
"2582","PI",2020-01-10,0,62,44,75,54,2,2,0,4,4,5,3
"2555","PI",2020-01-11,0,72,48,82,58,2,2,0,10,4,7,4
"2528","PI",2020-01-12,0,77,60,94,64,2,3,0,5,12,12,6
"2501","PI",2020-01-13,0,84,60,103,67,3,3,0,7,0,9,3
"2474","PI",2020-01-14,0,89,67,108,75,3,3,0,5,7,5,8
"2447","PI",2020-01-15,0,99,70,121,76,3,3,0,10,3,13,1
"2420","PI",2020-01-16,0,105,78,134,80,3,3,0,6,8,13,4
"2393","PI",2020-01-17,0,113,83,142,88,3,3,0,8,5,8,8
"2366","PI",2020-01-18,0,120,87,157,93,3,3,0,7,4,15,5
"2339","PI",2020-01-19,0,122,91,164,101,3,4,0,2,4,7,8
"2312","PI",2020-01-20,0,127,99,170,109,4,4,0,5,8,6,8
"2285","PI",2020-01-21,0,132,104,178,115,4,4,0,5,5,8,6
"2258","PI",2020-01-22,0,136,111,187,123,4,4,0,4,7,9,8
"2231","PI",2020-01-23,0,139,117,191,131,4,4,0,3,6,4,8
"2204","PI",2020-01-24,0,149,123,200,135,4,4,0,10,6,9,4
"2177","PI",2020-01-25,0,153,129,206,137,4,4,0,4,6,6,2
"2150","PI",2020-01-26,0,160,133,217,143,4,5,0,7,4,11,6
"2123","PI",2020-01-27,0,167,138,225,153,5,5,0,7,5,8,10
"2096","PI",2020-01-28,0,169,143,227,162,5,5,0,2,5,2,9
"2069","PI",2020-01-29,0,175,145,235,165,5,5,0,6,2,8,3
"2042","PI",2020-01-30,0,179,151,242,175,5,5,0,4,6,7,10
"2015","PI",2020-01-31,0,189,161,252,187,5,5,0,10,10,10,12
"1988","PI",2020-02-01,0,194,167,260,194,5,5,0,5,6,8,7
"1961","PI",2020-02-02,0,197,174,265,195,5,6,0,3,7,5,1
"1934","PI",2020-02-03,0,202,178,272,197,6,6,0,5,4,7,2
"1907","PI",2020-02-04,0,209,183,278,203,6,6,0,7,5,6,6
"1880","PI",2020-02-05,0,216,187,285,210,6,6,0,7,4,7,7
"1853","PI",2020-02-06,0,218,191,294,218,6,6,0,2,4,9,8
"1826","PI",2020-02-07,0,221,195,301,224,6,6,0,3,4,7,6
"1799","PI",2020-02-08,0,227,197,309,226,6,6,0,6,2,8,2
"1772","PI",2020-02-09,0,233,201,316,229,6,7,0,6,4,7,3
"1745","PI",2020-02-10,0,238,207,321,237,7,7,0,5,6,5,8
"1718","PI",2020-02-11,0,247,216,328,246,7,7,0,9,9,7,9
"1691","PI",2020-02-12,0,251,220,342,253,7,7,0,4,4,14,7
"1664","PI",2020-02-13,0,254,224,346,262,7,7,0,3,4,4,9
"1637","PI",2020-02-14,0,262,227,352,275,7,7,0,8,3,6,13
"1610","PI",2020-02-15,0,270,232,359,277,7,7,0,8,5,7,2
"1583","PI",2020-02-16,0,275,237,364,283,7,8,0,5,5,5,6
"1556","PI",2020-02-17,0,281,239,371,290,8,8,0,6,2,7,7
"1529","PI",2020-02-18,0,286,242,375,294,8,8,0,5,3,4,4
"1502","PI",2020-02-19,0,290,244,378,301,8,8,0,4,2,3,7
"1475","PI",2020-02-20,0,294,248,384,304,8,8,0,4,4,6,3
"1448","PI",2020-02-21,0,301,250,397,312,8,8,0,7,2,13,8
"1421","PI",2020-02-22,0,309,255,412,323,8,8,0,8,5,15,11
"1394","PI",2020-02-23,0,316,257,423,326,8,9,0,7,2,11,3
"1367","PI",2020-02-24,0,323,258,437,329,9,9,0,7,1,14,3
"1340","PI",2020-02-25,0,329,262,446,335,9,9,0,6,4,9,6
"1313","PI",2020-02-26,0,332,269,452,342,9,9,0,3,7,6,7
"1286","PI",2020-02-27,0,337,276,466,344,9,9,0,5,7,14,2
"1259","PI",2020-02-28,0,341,279,473,347,9,9,0,4,3,7,3
"1232","PI",2020-02-29,0,341,284,473,355,9,9,0,0,5,0,8
"1205","PI",2020-03-01,0,351,288,478,359,9,10,0,10,4,5,4
"1178","PI",2020-03-02,0,356,292,487,364,9,10,0,5,4,9,5
"1151","PI",2020-03-03,0,362,298,493,375,10,10,0,6,6,6,11
"1124","PI",2020-03-04,0,366,303,500,380,10,10,0,4,5,7,5
"1097","PI",2020-03-05,0,371,307,511,385,10,10,0,5,4,11,5
"1070","PI",2020-03-06,0,376,313,519,390,10,10,0,5,6,8,5
"1043","PI",2020-03-07,0,381,318,526,396,10,10,0,5,5,7,6
"1016","PI",2020-03-08,0,392,323,538,402,10,11,0,11,5,12,6
"989","PI",2020-03-09,0,397,327,547,405,10,11,0,5,4,9,3
"962","PI",2020-03-10,0,403,329,561,412,11,11,0,6,2,14,7
"935","PI",2020-03-11,0,411,333,576,414,11,11,0,8,4,15,2
"908","PI",2020-03-12,0,420,338,591,418,11,11,0,9,5,15,4
"881","PI",2020-03-13,0,423,341,594,421,11,11,0,3,3,3,3
"854","PI",2020-03-14,0,427,345,604,423,11,11,0,4,4,10,2
"827","PI",2020-03-15,0,437,349,618,428,11,12,0,10,4,14,5
"800","PI",2020-03-16,0,441,350,627,430,11,12,0,4,1,9,2
"773","PI",2020-03-17,0,447,355,632,433,12,12,0,6,5,5,3
"746","PI",2020-03-18,0,448,358,641,440,12,12,0,1,3,9,7
"719","PI",2020-03-19,0,451,359,648,441,12,12,0,3,1,7,1
"692","PI",2020-03-20,0,456,363,660,443,12,12,0,5,4,12,2
"665","PI",2020-03-21,0,463,369,669,446,12,12,0,7,6,9,3
"638","PI",2020-03-22,0,470,371,677,451,12,13,0,7,2,8,5
"611","PI",2020-03-23,0,475,372,686,453,12,13,0,5,1,9,2
"584","PI",2020-03-24,1,484,374,698,455,13,13,1,9,2,12,2
"557","PI",2020-03-25,1,490,378,702,457,13,13,0,6,4,4,2
"530","PI",2020-03-26,1,501,381,706,460,13,13,0,11,3,4,3
"503","PI",2020-03-27,2,504,383,712,465,13,13,1,3,2,6,5
"476","PI",2020-03-28,2,513,385,722,468,13,13,0,9,2,10,3
"449","PI",2020-03-29,2,518,387,728,471,13,14,0,5,2,6,3
"422","PI",2020-03-30,2,526,388,731,473,13,14,0,8,1,3,2
"395","PI",2020-03-31,2,529,389,739,474,14,14,0,3,1,8,1
"368","PI",2020-04-01,2,536,391,746,475,14,14,0,7,2,7,1
"341","PI",2020-04-02,2,544,391,755,475,14,14,0,8,0,9,0
"314","PI",2020-04-03,2,552,393,769,476,14,14,0,8,2,14,1
"287","PI",2020-04-04,2,558,393,778,476,14,14,0,6,0,9,0
"260","PI",2020-04-05,2,567,393,794,476,14,15,0,9,0,16,0
"233","PI",2020-04-06,2,576,393,801,477,14,15,0,9,0,7,1
"206","PI",2020-04-07,3,587,393,815,477,15,15,1,11,0,14,0
"179","PI",2020-04-08,3,588,393,822,478,15,15,0,1,0,7,1
"152","PI",2020-04-09,3,590,393,827,478,15,15,0,2,0,5,0
"125","PI",2020-04-10,3,592,393,838,478,15,15,0,2,0,11,0
"98","PI",2020-04-11,3,597,393,848,478,15,15,0,5,0,10,0
"71","PI",2020-04-12,3,603,393,865,478,15,16,0,6,0,17,0
"44","PI",2020-04-13,3,610,393,876,478,15,16,0,7,0,11,0
"17","PI",2020-04-14,3,624,393,889,478,16,16,0,14,0,13,0
"2826","PR",2020-01-01,0,24,0,13,0,1,1,0,24,0,13,0
"2799","PR",2020-01-02,0,49,35,26,18,1,1,0,25,35,13,18
"2772","PR",2020-01-03,0,88,60,52,29,1,1,0,39,25,26,11
"2745","PR",2020-01-04,0,112,85,73,50,1,1,0,24,25,21,21
"2718","PR",2020-01-05,0,144,123,93,64,1,2,0,32,38,20,14
"2691","PR",2020-01-06,0,165,157,104,79,2,2,0,21,34,11,15
"2664","PR",2020-01-07,0,198,196,130,95,2,2,0,33,39,26,16
"2637","PR",2020-01-08,0,222,228,145,117,2,2,0,24,32,15,22
"2610","PR",2020-01-09,0,246,257,167,137,2,2,0,24,29,22,20
"2583","PR",2020-01-10,0,272,292,181,157,2,2,0,26,35,14,20
"2556","PR",2020-01-11,0,292,317,202,177,2,2,0,20,25,21,20
"2529","PR",2020-01-12,0,310,344,224,199,2,3,0,18,27,22,22
"2502","PR",2020-01-13,0,330,367,238,216,3,3,0,20,23,14,17
"2475","PR",2020-01-14,0,360,393,261,239,3,3,0,30,26,23,23
"2448","PR",2020-01-15,0,388,428,280,258,3,3,0,28,35,19,19
"2421","PR",2020-01-16,0,414,451,299,272,3,3,0,26,23,19,14
"2394","PR",2020-01-17,0,442,478,322,291,3,3,0,28,27,23,19
"2367","PR",2020-01-18,0,466,517,331,314,3,3,0,24,39,9,23
