"","state","city","date","city_ibge_code","confirmed","confirmed_per_100k_inhabitants","death_rate","deaths","estimated_population_2019","is_last","order_for_place","place_type"
"3170","CE",NA,2020-04-10,"23",1558,17.06074,0.043,67,9132078,FALSE,26,"state"
"2193","CE",NA,2020-04-11,"23",1668,18.26528,0.0444,74,9132078,FALSE,27,"state"
"1178","CE",NA,2020-04-12,"23",1747,19.13037,0.0435,76,9132078,FALSE,28,"state"
"171","CE",NA,2020-04-13,"23",1935,21.18904,0.0522,101,9132078,TRUE,29,"state"
"13560","DF","Brasília",2020-03-07,"5300108",1,0.03316,NA,0,3015268,FALSE,1,"city"
"13547","DF","Brasília",2020-03-08,"5300108",1,0.03316,NA,0,3015268,FALSE,2,"city"
"13537","DF","Brasília",2020-03-09,"5300108",1,0.03316,NA,0,3015268,FALSE,3,"city"
"13523","DF","Brasília",2020-03-10,"5300108",1,0.03316,NA,0,3015268,FALSE,4,"city"
"13508","DF","Brasília",2020-03-11,"5300108",2,0.06633,NA,0,3015268,FALSE,5,"city"
"13475","DF","Brasília",2020-03-12,"5300108",2,0.06633,NA,0,3015268,FALSE,6,"city"
"13447","DF","Brasília",2020-03-13,"5300108",2,0.06633,NA,0,3015268,FALSE,7,"city"
"13412","DF","Brasília",2020-03-14,"5300108",8,0.26532,NA,0,3015268,FALSE,8,"city"
"13391","DF","Brasília",2020-03-15,"5300108",14,0.4643,NA,0,3015268,FALSE,9,"city"
"13342","DF","Brasília",2020-03-16,"5300108",19,0.63013,NA,0,3015268,FALSE,10,"city"
"13200","DF","Brasília",2020-03-18,"5300108",34,1.12759,NA,0,3015268,FALSE,11,"city"
"13100","DF","Brasília",2020-03-19,"5300108",42,1.39291,NA,0,3015268,FALSE,12,"city"
"12976","DF","Brasília",2020-03-20,"5300108",87,2.88532,NA,0,3015268,FALSE,13,"city"
"12837","DF","Brasília",2020-03-21,"5300108",108,3.58177,NA,0,3015268,FALSE,14,"city"
"12698","DF","Brasília",2020-03-22,"5300108",117,3.88025,NA,0,3015268,FALSE,15,"city"
"12525","DF","Brasília",2020-03-23,"5300108",138,4.57671,NA,0,3015268,FALSE,16,"city"
"12324","DF","Brasília",2020-03-24,"5300108",161,5.33949,NA,0,3015268,FALSE,17,"city"
"12070","DF","Brasília",2020-03-25,"5300108",191,6.33443,NA,0,3015268,FALSE,18,"city"
"11796","DF","Brasília",2020-03-26,"5300108",201,6.66607,NA,0,3015268,FALSE,19,"city"
"11489","DF","Brasília",2020-03-27,"5300108",241,7.99266,NA,0,3015268,FALSE,20,"city"
"11199","DF","Brasília",2020-03-28,"5300108",260,8.62278,NA,0,3015268,FALSE,21,"city"
"10907","DF","Brasília",2020-03-29,"5300108",298,9.88304,0.0034,1,3015268,FALSE,22,"city"
"10510","DF","Brasília",2020-03-30,"5300108",312,10.34734,0.0064,2,3015268,FALSE,23,"city"
"10071","DF","Brasília",2020-03-31,"5300108",333,11.04379,0.009,3,3015268,FALSE,24,"city"
"9592","DF","Brasília",2020-04-01,"5300108",370,12.27088,0.0108,4,3015268,FALSE,25,"city"
"9068","DF","Brasília",2020-04-02,"5300108",400,13.26582,0.0125,5,3015268,FALSE,26,"city"
"8491","DF","Brasília",2020-04-03,"5300108",419,13.89595,0.0143,6,3015268,FALSE,27,"city"
"7895","DF","Brasília",2020-04-04,"5300108",456,15.12303,0.0154,7,3015268,FALSE,28,"city"
"7254","DF","Brasília",2020-04-05,"5300108",468,15.52101,0.015,7,3015268,FALSE,29,"city"
"6570","DF","Brasília",2020-04-06,"5300108",485,16.08481,0.0206,10,3015268,FALSE,30,"city"
"5791","DF","Brasília",2020-04-07,"5300108",503,16.68177,0.0239,12,3015268,FALSE,31,"city"
"4962","DF","Brasília",2020-04-08,"5300108",509,16.88075,0.0236,12,3015268,FALSE,32,"city"
"4098","DF","Brasília",2020-04-09,"5300108",527,17.47772,0.0247,13,3015268,FALSE,33,"city"
"3171","DF","Brasília",2020-04-10,"5300108",556,18.43949,0.0252,14,3015268,FALSE,34,"city"
"2194","DF","Brasília",2020-04-11,"5300108",592,19.63341,0.0236,14,3015268,FALSE,35,"city"
"1179","DF","Brasília",2020-04-12,"5300108",618,20.49569,0.0227,14,3015268,FALSE,36,"city"
"172","DF","Brasília",2020-04-13,"5300108",641,21.25848,0.0234,15,3015268,TRUE,37,"city"
"13561","DF",NA,2020-03-07,"53",1,0.03316,NA,0,3015268,FALSE,1,"state"
"13548","DF",NA,2020-03-08,"53",1,0.03316,NA,0,3015268,FALSE,2,"state"
"13538","DF",NA,2020-03-09,"53",1,0.03316,NA,0,3015268,FALSE,3,"state"
"13524","DF",NA,2020-03-10,"53",1,0.03316,NA,0,3015268,FALSE,4,"state"
"13509","DF",NA,2020-03-11,"53",2,0.06633,NA,0,3015268,FALSE,5,"state"
"13476","DF",NA,2020-03-12,"53",2,0.06633,NA,0,3015268,FALSE,6,"state"
"13448","DF",NA,2020-03-13,"53",2,0.06633,NA,0,3015268,FALSE,7,"state"
"13413","DF",NA,2020-03-14,"53",8,0.26532,NA,0,3015268,FALSE,8,"state"
"13392","DF",NA,2020-03-15,"53",14,0.4643,NA,0,3015268,FALSE,9,"state"
"13343","DF",NA,2020-03-16,"53",19,0.63013,NA,0,3015268,FALSE,10,"state"
"13201","DF",NA,2020-03-18,"53",34,1.12759,NA,0,3015268,FALSE,11,"state"
"13101","DF",NA,2020-03-19,"53",42,1.39291,NA,0,3015268,FALSE,12,"state"
"12977","DF",NA,2020-03-20,"53",87,2.88532,NA,0,3015268,FALSE,13,"state"
"12838","DF",NA,2020-03-21,"53",108,3.58177,NA,0,3015268,FALSE,14,"state"
"12699","DF",NA,2020-03-22,"53",117,3.88025,NA,0,3015268,FALSE,15,"state"
"12526","DF",NA,2020-03-23,"53",138,4.57671,NA,0,3015268,FALSE,16,"state"
"12325","DF",NA,2020-03-24,"53",161,5.33949,NA,0,3015268,FALSE,17,"state"
"12071","DF",NA,2020-03-25,"53",191,6.33443,NA,0,3015268,FALSE,18,"state"
"11797","DF",NA,2020-03-26,"53",201,6.66607,NA,0,3015268,FALSE,19,"state"
"11490","DF",NA,2020-03-27,"53",241,7.99266,NA,0,3015268,FALSE,20,"state"
"11200","DF",NA,2020-03-28,"53",260,8.62278,NA,0,3015268,FALSE,21,"state"
"10908","DF",NA,2020-03-29,"53",298,9.88304,0.0034,1,3015268,FALSE,22,"state"
"10511","DF",NA,2020-03-30,"53",312,10.34734,0.0064,2,3015268,FALSE,23,"state"
"10072","DF",NA,2020-03-31,"53",333,11.04379,0.009,3,3015268,FALSE,24,"state"
"9593","DF",NA,2020-04-01,"53",370,12.27088,0.0108,4,3015268,FALSE,25,"state"
"9069","DF",NA,2020-04-02,"53",400,13.26582,0.0125,5,3015268,FALSE,26,"state"
"8492","DF",NA,2020-04-03,"53",419,13.89595,0.0143,6,3015268,FALSE,27,"state"
"7896","DF",NA,2020-04-04,"53",456,15.12303,0.0154,7,3015268,FALSE,28,"state"
"7255","DF",NA,2020-04-05,"53",468,15.52101,0.015,7,3015268,FALSE,29,"state"
"6571","DF",NA,2020-04-06,"53",485,16.08481,0.0206,10,3015268,FALSE,30,"state"
"5792","DF",NA,2020-04-07,"53",503,16.68177,0.0239,12,3015268,FALSE,31,"state"
"4963","DF",NA,2020-04-08,"53",509,16.88075,0.0236,12,3015268,FALSE,32,"state"
"4099","DF",NA,2020-04-09,"53",527,17.47772,0.0247,13,3015268,FALSE,33,"state"
"3172","DF",NA,2020-04-10,"53",556,18.43949,0.0252,14,3015268,FALSE,34,"state"
"2195","DF",NA,2020-04-11,"53",592,19.63341,0.0236,14,3015268,FALSE,35,"state"
"1180","DF",NA,2020-04-12,"53",618,20.49569,0.0227,14,3015268,FALSE,36,"state"
"173","DF",NA,2020-04-13,"53",641,21.25848,0.0234,15,3015268,TRUE,37,"state"
"9594","ES","Afonso Cláudio",2020-04-01,"3200102",1,3.26947,NA,0,30586,FALSE,1,"city"
"9070","ES","Afonso Cláudio",2020-04-02,"3200102",1,3.26947,NA,0,30586,FALSE,2,"city"
"8493","ES","Afonso Cláudio",2020-04-03,"3200102",1,3.26947,NA,0,30586,FALSE,3,"city"
"7897","ES","Afonso Cláudio",2020-04-04,"3200102",1,3.26947,NA,0,30586,FALSE,4,"city"
"7256","ES","Afonso Cláudio",2020-04-05,"3200102",1,3.26947,NA,0,30586,FALSE,5,"city"
"6572","ES","Afonso Cláudio",2020-04-06,"3200102",1,3.26947,NA,0,30586,FALSE,6,"city"
"5793","ES","Afonso Cláudio",2020-04-07,"3200102",1,3.26947,NA,0,30586,FALSE,7,"city"
"4964","ES","Afonso Cláudio",2020-04-08,"3200102",1,3.26947,NA,0,30586,FALSE,8,"city"
"4100","ES","Afonso Cláudio",2020-04-09,"3200102",1,3.26947,NA,0,30586,FALSE,9,"city"
"3173","ES","Afonso Cláudio",2020-04-10,"3200102",1,3.26947,NA,0,30586,FALSE,10,"city"
"2196","ES","Afonso Cláudio",2020-04-11,"3200102",1,3.26947,NA,0,30586,FALSE,11,"city"
"1181","ES","Afonso Cláudio",2020-04-12,"3200102",1,3.26947,NA,0,30586,FALSE,12,"city"
"174","ES","Afonso Cláudio",2020-04-13,"3200102",1,3.26947,NA,0,30586,TRUE,13,"city"
"1182","ES","Alfredo Chaves",2020-04-12,"3200300",1,6.84885,NA,0,14601,FALSE,1,"city"
"175","ES","Alfredo Chaves",2020-04-13,"3200300",1,6.84885,NA,0,14601,TRUE,2,"city"
"10073","ES","Alto Rio Novo",2020-03-31,"3200359",1,12.76161,NA,0,7836,FALSE,1,"city"
"9595","ES","Alto Rio Novo",2020-04-01,"3200359",0,NA,NA,0,7836,FALSE,2,"city"
"9071","ES","Alto Rio Novo",2020-04-02,"3200359",0,NA,NA,0,7836,FALSE,3,"city"
"8494","ES","Alto Rio Novo",2020-04-03,"3200359",0,NA,NA,0,7836,FALSE,4,"city"
"7898","ES","Alto Rio Novo",2020-04-04,"3200359",0,NA,NA,0,7836,FALSE,5,"city"
"7257","ES","Alto Rio Novo",2020-04-05,"3200359",0,NA,NA,0,7836,FALSE,6,"city"
"6573","ES","Alto Rio Novo",2020-04-06,"3200359",0,NA,NA,0,7836,FALSE,7,"city"
"5794","ES","Alto Rio Novo",2020-04-07,"3200359",0,NA,NA,0,7836,FALSE,8,"city"
"4965","ES","Alto Rio Novo",2020-04-08,"3200359",0,NA,NA,0,7836,FALSE,9,"city"
"4101","ES","Alto Rio Novo",2020-04-09,"3200359",0,NA,NA,0,7836,FALSE,10,"city"
"3174","ES","Alto Rio Novo",2020-04-10,"3200359",0,NA,NA,0,7836,FALSE,11,"city"
"2197","ES","Alto Rio Novo",2020-04-11,"3200359",0,NA,NA,0,7836,FALSE,12,"city"
"1183","ES","Alto Rio Novo",2020-04-12,"3200359",0,NA,NA,0,7836,FALSE,13,"city"
"176","ES","Alto Rio Novo",2020-04-13,"3200359",0,NA,NA,0,7836,TRUE,14,"city"
"9596","ES","Aracruz",2020-04-01,"3200607",1,0.98795,NA,0,101220,FALSE,1,"city"
"9072","ES","Aracruz",2020-04-02,"3200607",1,0.98795,NA,0,101220,FALSE,2,"city"
"8495","ES","Aracruz",2020-04-03,"3200607",2,1.97589,NA,0,101220,FALSE,3,"city"
"7899","ES","Aracruz",2020-04-04,"3200607",4,3.95179,NA,0,101220,FALSE,4,"city"
"7258","ES","Aracruz",2020-04-05,"3200607",4,3.95179,NA,0,101220,FALSE,5,"city"
"6574","ES","Aracruz",2020-04-06,"3200607",4,3.95179,NA,0,101220,FALSE,6,"city"
"5795","ES","Aracruz",2020-04-07,"3200607",5,4.93974,NA,0,101220,FALSE,7,"city"
"4966","ES","Aracruz",2020-04-08,"3200607",5,4.93974,NA,0,101220,FALSE,8,"city"
"4102","ES","Aracruz",2020-04-09,"3200607",5,4.93974,NA,0,101220,FALSE,9,"city"
"3175","ES","Aracruz",2020-04-10,"3200607",5,4.93974,NA,0,101220,FALSE,10,"city"
"2198","ES","Aracruz",2020-04-11,"3200607",5,4.93974,NA,0,101220,FALSE,11,"city"
"1184","ES","Aracruz",2020-04-12,"3200607",7,6.91563,NA,0,101220,FALSE,12,"city"
"177","ES","Aracruz",2020-04-13,"3200607",7,6.91563,NA,0,101220,TRUE,13,"city"
"5796","ES","Boa Esperança",2020-04-07,"3201001",1,6.65026,NA,0,15037,FALSE,1,"city"
"4967","ES","Boa Esperança",2020-04-08,"3201001",1,6.65026,NA,0,15037,FALSE,2,"city"
"4103","ES","Boa Esperança",2020-04-09,"3201001",1,6.65026,NA,0,15037,FALSE,3,"city"
"3176","ES","Boa Esperança",2020-04-10,"3201001",1,6.65026,NA,0,15037,FALSE,4,"city"
"2199","ES","Boa Esperança",2020-04-11,"3201001",1,6.65026,NA,0,15037,FALSE,5,"city"
"1185","ES","Boa Esperança",2020-04-12,"3201001",1,6.65026,NA,0,15037,FALSE,6,"city"
"178","ES","Boa Esperança",2020-04-13,"3201001",1,6.65026,NA,0,15037,TRUE,7,"city"
"12978","ES","Cachoeiro de Itapemirim",2020-03-20,"3201209",1,0.47853,NA,0,208972,FALSE,1,"city"
"12839","ES","Cachoeiro de Itapemirim",2020-03-21,"3201209",1,0.47853,NA,0,208972,FALSE,2,"city"
"12700","ES","Cachoeiro de Itapemirim",2020-03-22,"3201209",1,0.47853,NA,0,208972,FALSE,3,"city"
"12527","ES","Cachoeiro de Itapemirim",2020-03-23,"3201209",1,0.47853,NA,0,208972,FALSE,4,"city"
"12326","ES","Cachoeiro de Itapemirim",2020-03-24,"3201209",1,0.47853,NA,0,208972,FALSE,5,"city"
"12072","ES","Cachoeiro de Itapemirim",2020-03-25,"3201209",1,0.47853,NA,0,208972,FALSE,6,"city"
"11798","ES","Cachoeiro de Itapemirim",2020-03-26,"3201209",1,0.47853,NA,0,208972,FALSE,7,"city"
"11491","ES","Cachoeiro de Itapemirim",2020-03-27,"3201209",1,0.47853,NA,0,208972,FALSE,8,"city"
"11201","ES","Cachoeiro de Itapemirim",2020-03-28,"3201209",1,0.47853,NA,0,208972,FALSE,9,"city"
"10909","ES","Cachoeiro de Itapemirim",2020-03-29,"3201209",1,0.47853,NA,0,208972,FALSE,10,"city"
"10512","ES","Cachoeiro de Itapemirim",2020-03-30,"3201209",1,0.47853,NA,0,208972,FALSE,11,"city"
"10074","ES","Cachoeiro de Itapemirim",2020-03-31,"3201209",1,0.47853,NA,0,208972,FALSE,12,"city"
"9597","ES","Cachoeiro de Itapemirim",2020-04-01,"3201209",1,0.47853,NA,0,208972,FALSE,13,"city"
"9073","ES","Cachoeiro de Itapemirim",2020-04-02,"3201209",1,0.47853,NA,0,208972,FALSE,14,"city"
"8496","ES","Cachoeiro de Itapemirim",2020-04-03,"3201209",1,0.47853,NA,0,208972,FALSE,15,"city"
"7900","ES","Cachoeiro de Itapemirim",2020-04-04,"3201209",1,0.47853,NA,0,208972,FALSE,16,"city"
"7259","ES","Cachoeiro de Itapemirim",2020-04-05,"3201209",1,0.47853,NA,0,208972,FALSE,17,"city"
"6575","ES","Cachoeiro de Itapemirim",2020-04-06,"3201209",1,0.47853,NA,0,208972,FALSE,18,"city"
"5797","ES","Cachoeiro de Itapemirim",2020-04-07,"3201209",1,0.47853,NA,0,208972,FALSE,19,"city"
"4968","ES","Cachoeiro de Itapemirim",2020-04-08,"3201209",3,1.4356,NA,0,208972,FALSE,20,"city"
"4104","ES","Cachoeiro de Itapemirim",2020-04-09,"3201209",3,1.4356,NA,0,208972,FALSE,21,"city"
"3177","ES","Cachoeiro de Itapemirim",2020-04-10,"3201209",3,1.4356,NA,0,208972,FALSE,22,"city"
"2200","ES","Cachoeiro de Itapemirim",2020-04-11,"3201209",5,2.39267,NA,0,208972,FALSE,23,"city"
"1186","ES","Cachoeiro de Itapemirim",2020-04-12,"3201209",7,3.34973,NA,0,208972,FALSE,24,"city"
"179","ES","Cachoeiro de Itapemirim",2020-04-13,"3201209",6,2.8712,NA,0,208972,TRUE,25,"city"
"12979","ES","Cariacica",2020-03-20,"3201308",1,0.26227,NA,0,381285,FALSE,1,"city"
"12840","ES","Cariacica",2020-03-21,"3201308",1,0.26227,NA,0,381285,FALSE,2,"city"
"12701","ES","Cariacica",2020-03-22,"3201308",1,0.26227,NA,0,381285,FALSE,3,"city"
"12528","ES","Cariacica",2020-03-23,"3201308",1,0.26227,NA,0,381285,FALSE,4,"city"
"12327","ES","Cariacica",2020-03-24,"3201308",1,0.26227,NA,0,381285,FALSE,5,"city"
"12073","ES","Cariacica",2020-03-25,"3201308",1,0.26227,NA,0,381285,FALSE,6,"city"
"11799","ES","Cariacica",2020-03-26,"3201308",1,0.26227,NA,0,381285,FALSE,7,"city"
"11492","ES","Cariacica",2020-03-27,"3201308",1,0.26227,NA,0,381285,FALSE,8,"city"
"11202","ES","Cariacica",2020-03-28,"3201308",1,0.26227,NA,0,381285,FALSE,9,"city"
"10910","ES","Cariacica",2020-03-29,"3201308",2,0.52454,NA,0,381285,FALSE,10,"city"
"10513","ES","Cariacica",2020-03-30,"3201308",3,0.78681,NA,0,381285,FALSE,11,"city"
"10075","ES","Cariacica",2020-03-31,"3201308",5,1.31136,NA,0,381285,FALSE,12,"city"
"9598","ES","Cariacica",2020-04-01,"3201308",7,1.8359,NA,0,381285,FALSE,13,"city"
"9074","ES","Cariacica",2020-04-02,"3201308",11,2.88498,NA,0,381285,FALSE,14,"city"
"8497","ES","Cariacica",2020-04-03,"3201308",14,3.67179,NA,0,381285,FALSE,15,"city"
"7901","ES","Cariacica",2020-04-04,"3201308",14,3.67179,NA,0,381285,FALSE,16,"city"
"7260","ES","Cariacica",2020-04-05,"3201308",16,4.19634,NA,0,381285,FALSE,17,"city"
"6576","ES","Cariacica",2020-04-06,"3201308",17,4.45861,NA,0,381285,FALSE,18,"city"
"5798","ES","Cariacica",2020-04-07,"3201308",17,4.45861,NA,0,381285,FALSE,19,"city"
"4969","ES","Cariacica",2020-04-08,"3201308",20,5.24542,NA,0,381285,FALSE,20,"city"
"4105","ES","Cariacica",2020-04-09,"3201308",22,5.76996,NA,0,381285,FALSE,21,"city"
"3178","ES","Cariacica",2020-04-10,"3201308",27,7.08132,NA,0,381285,FALSE,22,"city"
"2201","ES","Cariacica",2020-04-11,"3201308",30,7.86813,NA,0,381285,FALSE,23,"city"
"1187","ES","Cariacica",2020-04-12,"3201308",33,8.65494,0.0303,1,381285,FALSE,24,"city"
"180","ES","Cariacica",2020-04-13,"3201308",37,9.70403,0.027,1,381285,TRUE,25,"city"
"11800","ES","Castelo",2020-03-26,"3201407",1,2.66425,NA,0,37534,FALSE,1,"city"
"11493","ES","Castelo",2020-03-27,"3201407",1,2.66425,NA,0,37534,FALSE,2,"city"
"11203","ES","Castelo",2020-03-28,"3201407",1,2.66425,NA,0,37534,FALSE,3,"city"
"10911","ES","Castelo",2020-03-29,"3201407",1,2.66425,NA,0,37534,FALSE,4,"city"
"10514","ES","Castelo",2020-03-30,"3201407",1,2.66425,NA,0,37534,FALSE,5,"city"
"10076","ES","Castelo",2020-03-31,"3201407",1,2.66425,NA,0,37534,FALSE,6,"city"
"9599","ES","Castelo",2020-04-01,"3201407",2,5.3285,NA,0,37534,FALSE,7,"city"
"9075","ES","Castelo",2020-04-02,"3201407",2,5.3285,NA,0,37534,FALSE,8,"city"
"8498","ES","Castelo",2020-04-03,"3201407",2,5.3285,NA,0,37534,FALSE,9,"city"
"7902","ES","Castelo",2020-04-04,"3201407",2,5.3285,NA,0,37534,FALSE,10,"city"
"7261","ES","Castelo",2020-04-05,"3201407",2,5.3285,NA,0,37534,FALSE,11,"city"
"6577","ES","Castelo",2020-04-06,"3201407",2,5.3285,NA,0,37534,FALSE,12,"city"
"5799","ES","Castelo",2020-04-07,"3201407",2,5.3285,NA,0,37534,FALSE,13,"city"
"4970","ES","Castelo",2020-04-08,"3201407",2,5.3285,NA,0,37534,FALSE,14,"city"
"4106","ES","Castelo",2020-04-09,"3201407",2,5.3285,NA,0,37534,FALSE,15,"city"
"3179","ES","Castelo",2020-04-10,"3201407",2,5.3285,NA,0,37534,FALSE,16,"city"
"2202","ES","Castelo",2020-04-11,"3201407",2,5.3285,NA,0,37534,FALSE,17,"city"
"1188","ES","Castelo",2020-04-12,"3201407",2,5.3285,NA,0,37534,FALSE,18,"city"
"181","ES","Castelo",2020-04-13,"3201407",2,5.3285,NA,0,37534,TRUE,19,"city"
"8499","ES","Colatina",2020-04-03,"3201506",1,0.81633,NA,0,122499,FALSE,1,"city"
"7903","ES","Colatina",2020-04-04,"3201506",1,0.81633,NA,0,122499,FALSE,2,"city"
"7262","ES","Colatina",2020-04-05,"3201506",2,1.63267,NA,0,122499,FALSE,3,"city"
"6578","ES","Colatina",2020-04-06,"3201506",2,1.63267,NA,0,122499,FALSE,4,"city"
"5800","ES","Colatina",2020-04-07,"3201506",3,2.449,NA,0,122499,FALSE,5,"city"
"4971","ES","Colatina",2020-04-08,"3201506",3,2.449,NA,0,122499,FALSE,6,"city"
"4107","ES","Colatina",2020-04-09,"3201506",5,4.08167,NA,0,122499,FALSE,7,"city"
"3180","ES","Colatina",2020-04-10,"3201506",5,4.08167,NA,0,122499,FALSE,8,"city"
"2203","ES","Colatina",2020-04-11,"3201506",5,4.08167,NA,0,122499,FALSE,9,"city"
"1189","ES","Colatina",2020-04-12,"3201506",5,4.08167,NA,0,122499,FALSE,10,"city"
"182","ES","Colatina",2020-04-13,"3201506",6,4.898,NA,0,122499,TRUE,11,"city"
"9076","ES","Fundão",2020-04-02,"3202207",1,4.64922,NA,0,21509,FALSE,1,"city"
"8500","ES","Fundão",2020-04-03,"3202207",1,4.64922,NA,0,21509,FALSE,2,"city"
"7904","ES","Fundão",2020-04-04,"3202207",1,4.64922,NA,0,21509,FALSE,3,"city"
"7263","ES","Fundão",2020-04-05,"3202207",1,4.64922,NA,0,21509,FALSE,4,"city"
"6579","ES","Fundão",2020-04-06,"3202207",1,4.64922,NA,0,21509,FALSE,5,"city"
"5801","ES","Fundão",2020-04-07,"3202207",1,4.64922,NA,0,21509,FALSE,6,"city"
"4972","ES","Fundão",2020-04-08,"3202207",1,4.64922,NA,0,21509,FALSE,7,"city"
"4108","ES","Fundão",2020-04-09,"3202207",1,4.64922,NA,0,21509,FALSE,8,"city"
"3181","ES","Fundão",2020-04-10,"3202207",1,4.64922,NA,0,21509,FALSE,9,"city"
"2204","ES","Fundão",2020-04-11,"3202207",2,9.29843,NA,0,21509,FALSE,10,"city"
"1190","ES","Fundão",2020-04-12,"3202207",2,9.29843,NA,0,21509,FALSE,11,"city"
"183","ES","Fundão",2020-04-13,"3202207",2,9.29843,NA,0,21509,TRUE,12,"city"
"11204","ES","Guarapari",2020-03-28,"3202405",1,0.8009,NA,0,124859,FALSE,1,"city"
"10912","ES","Guarapari",2020-03-29,"3202405",1,0.8009,NA,0,124859,FALSE,2,"city"
"10515","ES","Guarapari",2020-03-30,"3202405",1,0.8009,NA,0,124859,FALSE,3,"city"
"10077","ES","Guarapari",2020-03-31,"3202405",2,1.60181,NA,0,124859,FALSE,4,"city"
"9600","ES","Guarapari",2020-04-01,"3202405",2,1.60181,NA,0,124859,FALSE,5,"city"
"9077","ES","Guarapari",2020-04-02,"3202405",3,2.40271,NA,0,124859,FALSE,6,"city"
"8501","ES","Guarapari",2020-04-03,"3202405",3,2.40271,NA,0,124859,FALSE,7,"city"
"7905","ES","Guarapari",2020-04-04,"3202405",3,2.40271,NA,0,124859,FALSE,8,"city"
"7264","ES","Guarapari",2020-04-05,"3202405",3,2.40271,NA,0,124859,FALSE,9,"city"
"6580","ES","Guarapari",2020-04-06,"3202405",3,2.40271,NA,0,124859,FALSE,10,"city"
"5802","ES","Guarapari",2020-04-07,"3202405",3,2.40271,NA,0,124859,FALSE,11,"city"
"4973","ES","Guarapari",2020-04-08,"3202405",3,2.40271,NA,0,124859,FALSE,12,"city"
"4109","ES","Guarapari",2020-04-09,"3202405",3,2.40271,NA,0,124859,FALSE,13,"city"
"3182","ES","Guarapari",2020-04-10,"3202405",3,2.40271,NA,0,124859,FALSE,14,"city"
"2205","ES","Guarapari",2020-04-11,"3202405",3,2.40271,NA,0,124859,FALSE,15,"city"
"1191","ES","Guarapari",2020-04-12,"3202405",3,2.40271,NA,0,124859,FALSE,16,"city"
"184","ES","Guarapari",2020-04-13,"3202405",4,3.20361,NA,0,124859,TRUE,17,"city"
"6581","ES","Ibiraçu",2020-04-06,"3202504",1,8.01346,NA,0,12479,FALSE,1,"city"
"5803","ES","Ibiraçu",2020-04-07,"3202504",1,8.01346,NA,0,12479,FALSE,2,"city"
"4974","ES","Ibiraçu",2020-04-08,"3202504",1,8.01346,NA,0,12479,FALSE,3,"city"
"4110","ES","Ibiraçu",2020-04-09,"3202504",2,16.02693,NA,0,12479,FALSE,4,"city"
"3183","ES","Ibiraçu",2020-04-10,"3202504",2,16.02693,NA,0,12479,FALSE,5,"city"
"2206","ES","Ibiraçu",2020-04-11,"3202504",2,16.02693,NA,0,12479,FALSE,6,"city"
"1192","ES","Ibiraçu",2020-04-12,"3202504",2,16.02693,NA,0,12479,FALSE,7,"city"
"185","ES","Ibiraçu",2020-04-13,"3202504",2,16.02693,NA,0,12479,TRUE,8,"city"
"12328","ES","Importados/Indefinidos",2020-03-24,NA,1,NA,NA,0,NA,FALSE,1,"city"
"12074","ES","Importados/Indefinidos",2020-03-25,NA,1,NA,NA,0,NA,FALSE,2,"city"
"11801","ES","Importados/Indefinidos",2020-03-26,NA,1,NA,NA,0,NA,FALSE,3,"city"
"11494","ES","Importados/Indefinidos",2020-03-27,NA,1,NA,NA,0,NA,FALSE,4,"city"
"11205","ES","Importados/Indefinidos",2020-03-28,NA,1,NA,NA,0,NA,FALSE,5,"city"
"10913","ES","Importados/Indefinidos",2020-03-29,NA,1,NA,NA,0,NA,FALSE,6,"city"
"10516","ES","Importados/Indefinidos",2020-03-30,NA,1,NA,NA,0,NA,FALSE,7,"city"
"10078","ES","Importados/Indefinidos",2020-03-31,NA,1,NA,NA,0,NA,FALSE,8,"city"
"9601","ES","Importados/Indefinidos",2020-04-01,NA,0,NA,NA,0,NA,FALSE,9,"city"
"9078","ES","Importados/Indefinidos",2020-04-02,NA,0,NA,NA,0,NA,FALSE,10,"city"
"8502","ES","Importados/Indefinidos",2020-04-03,NA,0,NA,NA,0,NA,FALSE,11,"city"
"7906","ES","Importados/Indefinidos",2020-04-04,NA,0,NA,NA,0,NA,FALSE,12,"city"
"7265","ES","Importados/Indefinidos",2020-04-05,NA,0,NA,NA,0,NA,FALSE,13,"city"
"6582","ES","Importados/Indefinidos",2020-04-06,NA,0,NA,NA,0,NA,FALSE,14,"city"
"5804","ES","Importados/Indefinidos",2020-04-07,NA,0,NA,NA,0,NA,FALSE,15,"city"
"4975","ES","Importados/Indefinidos",2020-04-08,NA,0,NA,NA,0,NA,FALSE,16,"city"
"4111","ES","Importados/Indefinidos",2020-04-09,NA,0,NA,NA,0,NA,FALSE,17,"city"
"3184","ES","Importados/Indefinidos",2020-04-10,NA,0,NA,NA,0,NA,FALSE,18,"city"
"2207","ES","Importados/Indefinidos",2020-04-11,NA,0,NA,NA,0,NA,FALSE,19,"city"
"1193","ES","Importados/Indefinidos",2020-04-12,NA,0,NA,NA,0,NA,FALSE,20,"city"
"186","ES","Importados/Indefinidos",2020-04-13,NA,0,NA,NA,0,NA,TRUE,21,"city"
"11206","ES","Itapemirim",2020-03-28,"3202801",1,2.91138,NA,0,34348,FALSE,1,"city"
"10914","ES","Itapemirim",2020-03-29,"3202801",1,2.91138,NA,0,34348,FALSE,2,"city"
"10517","ES","Itapemirim",2020-03-30,"3202801",1,2.91138,NA,0,34348,FALSE,3,"city"
